date,irrigated,rainfeed,seed_type
December 10 2023,223.72400000000002,367.3666666666667,Tagged Seeds (FS/ RS/CS)
December 11 2023,223.72400000000002,367.3666666666667,Tagged Seeds (FS/ RS/CS)
December 12 2023,223.72400000000002,367.3666666666667,Tagged Seeds (FS/ RS/CS)
December 13 2023,223.72400000000002,367.3666666666667,Tagged Seeds (FS/ RS/CS)
December 14 2023,223.72400000000002,367.3666666666667,Tagged Seeds (FS/ RS/CS)
December 15 2023,223.72400000000002,367.3666666666667,Tagged Seeds (FS/ RS/CS)
December 16 2023,447.690625,585.335625,Tagged Seeds (FS/ RS/CS)
December 17 2023,447.690625,585.335625,Tagged Seeds (FS/ RS/CS)
December 18 2023,447.690625,585.335625,Tagged Seeds (FS/ RS/CS)
December 19 2023,447.690625,585.335625,Tagged Seeds (FS/ RS/CS)
December 20 2023,447.690625,585.335625,Tagged Seeds (FS/ RS/CS)
December 21 2023,447.690625,585.335625,Tagged Seeds (FS/ RS/CS)
December 22 2023,447.690625,585.335625,Tagged Seeds (FS/ RS/CS)
December 23 2023,447.690625,585.335625,Tagged Seeds (FS/ RS/CS)
December 24 2023,447.690625,585.335625,Tagged Seeds (FS/ RS/CS)
December 25 2023,447.690625,585.335625,Tagged Seeds (FS/ RS/CS)
December 26 2023,447.690625,585.335625,Tagged Seeds (FS/ RS/CS)
December 27 2023,447.690625,585.335625,Tagged Seeds (FS/ RS/CS)
December 28 2023,447.690625,585.335625,Tagged Seeds (FS/ RS/CS)
December 29 2023,447.690625,585.335625,Tagged Seeds (FS/ RS/CS)
December 30 2023,447.690625,585.335625,Tagged Seeds (FS/ RS/CS)
December 31 2023,447.690625,585.335625,Tagged Seeds (FS/ RS/CS)
January 1 2023,295.55466666666666,617.6213333333333,Good Seeds from Tagged FS/RS by Seed Growers
January 2 2023,295.55466666666666,617.6213333333333,Good Seeds from Tagged FS/RS by Seed Growers
January 3 2023,295.55466666666666,617.6213333333333,Good Seeds from Tagged FS/RS by Seed Growers
January 4 2023,295.55466666666666,617.6213333333333,Good Seeds from Tagged FS/RS by Seed Growers
January 5 2023,295.55466666666666,617.6213333333333,Good Seeds from Tagged FS/RS by Seed Growers
January 6 2023,295.55466666666666,617.6213333333333,Good Seeds from Tagged FS/RS by Seed Growers
January 7 2023,295.55466666666666,617.6213333333333,Good Seeds from Tagged FS/RS by Seed Growers
January 8 2023,295.55466666666666,617.6213333333333,Good Seeds from Tagged FS/RS by Seed Growers
January 9 2023,295.55466666666666,617.6213333333333,Good Seeds from Tagged FS/RS by Seed Growers
January 10 2023,295.55466666666666,617.6213333333333,Good Seeds from Tagged FS/RS by Seed Growers
January 11 2023,295.55466666666666,617.6213333333333,Good Seeds from Tagged FS/RS by Seed Growers
January 12 2023,295.55466666666666,617.6213333333333,Good Seeds from Tagged FS/RS by Seed Growers
January 13 2023,295.55466666666666,617.6213333333333,Good Seeds from Tagged FS/RS by Seed Growers
January 14 2023,295.55466666666666,617.6213333333333,Good Seeds from Tagged FS/RS by Seed Growers
January 15 2023,295.55466666666666,617.6213333333333,Good Seeds from Tagged FS/RS by Seed Growers
January 16 2023,321.920625,1052.53375,Good Seeds from Tagged FS/RS by Seed Growers
January 17 2023,321.920625,1052.53375,Good Seeds from Tagged FS/RS by Seed Growers
January 18 2023,321.920625,1052.53375,Good Seeds from Tagged FS/RS by Seed Growers
January 19 2023,321.920625,1052.53375,Good Seeds from Tagged FS/RS by Seed Growers
January 20 2023,321.920625,1052.53375,Good Seeds from Tagged FS/RS by Seed Growers
January 21 2023,321.920625,1052.53375,Good Seeds from Tagged FS/RS by Seed Growers
January 22 2023,321.920625,1052.53375,Good Seeds from Tagged FS/RS by Seed Growers
January 23 2023,321.920625,1052.53375,Good Seeds from Tagged FS/RS by Seed Growers
January 24 2023,321.920625,1052.53375,Good Seeds from Tagged FS/RS by Seed Growers
January 25 2023,321.920625,1052.53375,Good Seeds from Tagged FS/RS by Seed Growers
January 26 2023,321.920625,1052.53375,Good Seeds from Tagged FS/RS by Seed Growers
January 27 2023,321.920625,1052.53375,Good Seeds from Tagged FS/RS by Seed Growers
January 28 2023,321.920625,1052.53375,Good Seeds from Tagged FS/RS by Seed Growers
January 29 2023,321.920625,1052.53375,Good Seeds from Tagged FS/RS by Seed Growers
January 30 2023,321.920625,1052.53375,Good Seeds from Tagged FS/RS by Seed Growers
January 31 2023,321.920625,1052.53375,Good Seeds from Tagged FS/RS by Seed Growers
February 1 2023,137.77133333333333,596.0360000000001,Good Seeds from Tagged FS/RS by Seed Growers
February 2 2023,137.77133333333333,596.0360000000001,Good Seeds from Tagged FS/RS by Seed Growers
February 3 2023,137.77133333333333,596.0360000000001,Good Seeds from Tagged FS/RS by Seed Growers
February 4 2023,137.77133333333333,596.0360000000001,Good Seeds from Tagged FS/RS by Seed Growers
February 5 2023,137.77133333333333,596.0360000000001,Good Seeds from Tagged FS/RS by Seed Growers
February 6 2023,137.77133333333333,596.0360000000001,Good Seeds from Tagged FS/RS by Seed Growers
February 7 2023,137.77133333333333,596.0360000000001,Good Seeds from Tagged FS/RS by Seed Growers
February 8 2023,137.77133333333333,596.0360000000001,Good Seeds from Tagged FS/RS by Seed Growers
February 9 2023,137.77133333333333,596.0360000000001,Good Seeds from Tagged FS/RS by Seed Growers
February 10 2023,137.77133333333333,596.0360000000001,Good Seeds from Tagged FS/RS by Seed Growers
February 11 2023,137.77133333333333,596.0360000000001,Good Seeds from Tagged FS/RS by Seed Growers
February 12 2023,137.77133333333333,596.0360000000001,Good Seeds from Tagged FS/RS by Seed Growers
February 13 2023,137.77133333333333,596.0360000000001,Good Seeds from Tagged FS/RS by Seed Growers
February 14 2023,137.77133333333333,596.0360000000001,Good Seeds from Tagged FS/RS by Seed Growers
February 15 2023,137.77133333333333,596.0360000000001,Good Seeds from Tagged FS/RS by Seed Growers
February 16 2023,167.3553846153846,234.77076923076922,Good Seeds from Tagged FS/RS by Seed Growers
February 17 2023,167.3553846153846,234.77076923076922,Good Seeds from Tagged FS/RS by Seed Growers
February 18 2023,167.3553846153846,234.77076923076922,Good Seeds from Tagged FS/RS by Seed Growers
February 19 2023,167.3553846153846,234.77076923076922,Good Seeds from Tagged FS/RS by Seed Growers
February 20 2023,167.3553846153846,234.77076923076922,Good Seeds from Tagged FS/RS by Seed Growers
February 21 2023,167.3553846153846,234.77076923076922,Good Seeds from Tagged FS/RS by Seed Growers
February 22 2023,167.3553846153846,234.77076923076922,Good Seeds from Tagged FS/RS by Seed Growers
February 23 2023,167.3553846153846,234.77076923076922,Good Seeds from Tagged FS/RS by Seed Growers
February 24 2023,167.3553846153846,234.77076923076922,Good Seeds from Tagged FS/RS by Seed Growers
February 25 2023,167.3553846153846,234.77076923076922,Good Seeds from Tagged FS/RS by Seed Growers
February 26 2023,167.3553846153846,234.77076923076922,Good Seeds from Tagged FS/RS by Seed Growers
February 27 2023,167.3553846153846,234.77076923076922,Good Seeds from Tagged FS/RS by Seed Growers
February 28 2023,167.3553846153846,234.77076923076922,Good Seeds from Tagged FS/RS by Seed Growers
March 1 2023,92.13799999999999,116.70333333333333,Good Seeds from Tagged FS/RS by Seed Growers
March 2 2023,92.13799999999999,116.70333333333333,Good Seeds from Tagged FS/RS by Seed Growers
March 3 2023,92.13799999999999,116.70333333333333,Good Seeds from Tagged FS/RS by Seed Growers
March 4 2023,92.13799999999999,116.70333333333333,Good Seeds from Tagged FS/RS by Seed Growers
March 5 2023,92.13799999999999,116.70333333333333,Good Seeds from Tagged FS/RS by Seed Growers
March 6 2023,92.13799999999999,116.70333333333333,Good Seeds from Tagged FS/RS by Seed Growers
March 7 2023,92.13799999999999,116.70333333333333,Good Seeds from Tagged FS/RS by Seed Growers
March 8 2023,92.13799999999999,116.70333333333333,Good Seeds from Tagged FS/RS by Seed Growers
March 9 2023,92.13799999999999,116.70333333333333,Good Seeds from Tagged FS/RS by Seed Growers
March 10 2023,92.13799999999999,116.70333333333333,Good Seeds from Tagged FS/RS by Seed Growers
March 11 2023,92.13799999999999,116.70333333333333,Good Seeds from Tagged FS/RS by Seed Growers
March 12 2023,92.13799999999999,116.70333333333333,Good Seeds from Tagged FS/RS by Seed Growers
March 13 2023,92.13799999999999,116.70333333333333,Good Seeds from Tagged FS/RS by Seed Growers
March 14 2023,92.13799999999999,116.70333333333333,Good Seeds from Tagged FS/RS by Seed Growers
March 15 2023,92.13799999999999,116.70333333333333,Good Seeds from Tagged FS/RS by Seed Growers
March 16 2023,9.213125,95.08375,Good Seeds from Tagged FS/RS by Seed Growers
March 17 2023,9.213125,95.08375,Good Seeds from Tagged FS/RS by Seed Growers
March 18 2023,9.213125,95.08375,Good Seeds from Tagged FS/RS by Seed Growers
March 19 2023,9.213125,95.08375,Good Seeds from Tagged FS/RS by Seed Growers
March 20 2023,9.213125,95.08375,Good Seeds from Tagged FS/RS by Seed Growers
March 21 2023,9.213125,95.08375,Good Seeds from Tagged FS/RS by Seed Growers
March 22 2023,9.213125,95.08375,Good Seeds from Tagged FS/RS by Seed Growers
March 23 2023,9.213125,95.08375,Good Seeds from Tagged FS/RS by Seed Growers
March 24 2023,9.213125,95.08375,Good Seeds from Tagged FS/RS by Seed Growers
March 25 2023,9.213125,95.08375,Good Seeds from Tagged FS/RS by Seed Growers
March 26 2023,9.213125,95.08375,Good Seeds from Tagged FS/RS by Seed Growers
March 27 2023,9.213125,95.08375,Good Seeds from Tagged FS/RS by Seed Growers
March 28 2023,9.213125,95.08375,Good Seeds from Tagged FS/RS by Seed Growers
March 29 2023,9.213125,95.08375,Good Seeds from Tagged FS/RS by Seed Growers
March 30 2023,9.213125,95.08375,Good Seeds from Tagged FS/RS by Seed Growers
March 31 2023,9.213125,95.08375,Good Seeds from Tagged FS/RS by Seed Growers
April 1 2023,33.82866666666667,25.467333333333332,Good Seeds from Tagged FS/RS by Seed Growers
April 2 2023,33.82866666666667,25.467333333333332,Good Seeds from Tagged FS/RS by Seed Growers
April 3 2023,33.82866666666667,25.467333333333332,Good Seeds from Tagged FS/RS by Seed Growers
April 4 2023,33.82866666666667,25.467333333333332,Good Seeds from Tagged FS/RS by Seed Growers
April 5 2023,33.82866666666667,25.467333333333332,Good Seeds from Tagged FS/RS by Seed Growers
April 6 2023,33.82866666666667,25.467333333333332,Good Seeds from Tagged FS/RS by Seed Growers
April 7 2023,33.82866666666667,25.467333333333332,Good Seeds from Tagged FS/RS by Seed Growers
April 8 2023,33.82866666666667,25.467333333333332,Good Seeds from Tagged FS/RS by Seed Growers
April 9 2023,33.82866666666667,25.467333333333332,Good Seeds from Tagged FS/RS by Seed Growers
April 10 2023,33.82866666666667,25.467333333333332,Good Seeds from Tagged FS/RS by Seed Growers
April 11 2023,33.82866666666667,25.467333333333332,Good Seeds from Tagged FS/RS by Seed Growers
April 12 2023,33.82866666666667,25.467333333333332,Good Seeds from Tagged FS/RS by Seed Growers
April 13 2023,33.82866666666667,25.467333333333332,Good Seeds from Tagged FS/RS by Seed Growers
April 14 2023,33.82866666666667,25.467333333333332,Good Seeds from Tagged FS/RS by Seed Growers
April 15 2023,33.82866666666667,25.467333333333332,Good Seeds from Tagged FS/RS by Seed Growers
April 16 2023,29.283333333333335,25.388666666666666,Good Seeds from Tagged FS/RS by Seed Growers
April 17 2023,29.283333333333335,25.388666666666666,Good Seeds from Tagged FS/RS by Seed Growers
April 18 2023,29.283333333333335,25.388666666666666,Good Seeds from Tagged FS/RS by Seed Growers
April 19 2023,29.283333333333335,25.388666666666666,Good Seeds from Tagged FS/RS by Seed Growers
April 20 2023,29.283333333333335,25.388666666666666,Good Seeds from Tagged FS/RS by Seed Growers
April 21 2023,29.283333333333335,25.388666666666666,Good Seeds from Tagged FS/RS by Seed Growers
April 22 2023,29.283333333333335,25.388666666666666,Good Seeds from Tagged FS/RS by Seed Growers
April 23 2023,29.283333333333335,25.388666666666666,Good Seeds from Tagged FS/RS by Seed Growers
April 24 2023,29.283333333333335,25.388666666666666,Good Seeds from Tagged FS/RS by Seed Growers
April 25 2023,29.283333333333335,25.388666666666666,Good Seeds from Tagged FS/RS by Seed Growers
April 26 2023,29.283333333333335,25.388666666666666,Good Seeds from Tagged FS/RS by Seed Growers
April 27 2023,29.283333333333335,25.388666666666666,Good Seeds from Tagged FS/RS by Seed Growers
April 28 2023,29.283333333333335,25.388666666666666,Good Seeds from Tagged FS/RS by Seed Growers
April 29 2023,29.283333333333335,25.388666666666666,Good Seeds from Tagged FS/RS by Seed Growers
April 30 2023,29.283333333333335,25.388666666666666,Good Seeds from Tagged FS/RS by Seed Growers
May 1 2023,19.249333333333333,20.070666666666668,Good Seeds from Tagged FS/RS by Seed Growers
May 2 2023,19.249333333333333,20.070666666666668,Good Seeds from Tagged FS/RS by Seed Growers
May 3 2023,19.249333333333333,20.070666666666668,Good Seeds from Tagged FS/RS by Seed Growers
May 4 2023,19.249333333333333,20.070666666666668,Good Seeds from Tagged FS/RS by Seed Growers
May 5 2023,19.249333333333333,20.070666666666668,Good Seeds from Tagged FS/RS by Seed Growers
May 6 2023,19.249333333333333,20.070666666666668,Good Seeds from Tagged FS/RS by Seed Growers
May 7 2023,19.249333333333333,20.070666666666668,Good Seeds from Tagged FS/RS by Seed Growers
May 8 2023,19.249333333333333,20.070666666666668,Good Seeds from Tagged FS/RS by Seed Growers
May 9 2023,19.249333333333333,20.070666666666668,Good Seeds from Tagged FS/RS by Seed Growers
May 10 2023,19.249333333333333,20.070666666666668,Good Seeds from Tagged FS/RS by Seed Growers
May 11 2023,19.249333333333333,20.070666666666668,Good Seeds from Tagged FS/RS by Seed Growers
May 12 2023,19.249333333333333,20.070666666666668,Good Seeds from Tagged FS/RS by Seed Growers
May 13 2023,19.249333333333333,20.070666666666668,Good Seeds from Tagged FS/RS by Seed Growers
May 14 2023,19.249333333333333,20.070666666666668,Good Seeds from Tagged FS/RS by Seed Growers
May 15 2023,19.249333333333333,20.070666666666668,Good Seeds from Tagged FS/RS by Seed Growers
May 16 2023,20.84375,5.235,Good Seeds from Tagged FS/RS by Seed Growers
May 17 2023,20.84375,5.235,Good Seeds from Tagged FS/RS by Seed Growers
May 18 2023,20.84375,5.235,Good Seeds from Tagged FS/RS by Seed Growers
May 19 2023,20.84375,5.235,Good Seeds from Tagged FS/RS by Seed Growers
May 20 2023,20.84375,5.235,Good Seeds from Tagged FS/RS by Seed Growers
May 21 2023,20.84375,5.235,Good Seeds from Tagged FS/RS by Seed Growers
May 22 2023,20.84375,5.235,Good Seeds from Tagged FS/RS by Seed Growers
May 23 2023,20.84375,5.235,Good Seeds from Tagged FS/RS by Seed Growers
May 24 2023,20.84375,5.235,Good Seeds from Tagged FS/RS by Seed Growers
May 25 2023,20.84375,5.235,Good Seeds from Tagged FS/RS by Seed Growers
May 26 2023,20.84375,5.235,Good Seeds from Tagged FS/RS by Seed Growers
May 27 2023,20.84375,5.235,Good Seeds from Tagged FS/RS by Seed Growers
May 28 2023,20.84375,5.235,Good Seeds from Tagged FS/RS by Seed Growers
May 29 2023,20.84375,5.235,Good Seeds from Tagged FS/RS by Seed Growers
May 30 2023,20.84375,5.235,Good Seeds from Tagged FS/RS by Seed Growers
May 31 2023,20.84375,5.235,Good Seeds from Tagged FS/RS by Seed Growers
June 1 2023,0.6933333333333334,5.666666666666667,Good Seeds from Tagged FS/RS by Seed Growers
June 2 2023,0.6933333333333334,5.666666666666667,Good Seeds from Tagged FS/RS by Seed Growers
June 3 2023,0.6933333333333334,5.666666666666667,Good Seeds from Tagged FS/RS by Seed Growers
June 4 2023,0.6933333333333334,5.666666666666667,Good Seeds from Tagged FS/RS by Seed Growers
June 5 2023,0.6933333333333334,5.666666666666667,Good Seeds from Tagged FS/RS by Seed Growers
June 6 2023,0.6933333333333334,5.666666666666667,Good Seeds from Tagged FS/RS by Seed Growers
June 7 2023,0.6933333333333334,5.666666666666667,Good Seeds from Tagged FS/RS by Seed Growers
June 8 2023,0.6933333333333334,5.666666666666667,Good Seeds from Tagged FS/RS by Seed Growers
June 9 2023,0.6933333333333334,5.666666666666667,Good Seeds from Tagged FS/RS by Seed Growers
June 10 2023,0.6933333333333334,5.666666666666667,Good Seeds from Tagged FS/RS by Seed Growers
June 11 2023,0.6933333333333334,5.666666666666667,Good Seeds from Tagged FS/RS by Seed Growers
June 12 2023,0.6933333333333334,5.666666666666667,Good Seeds from Tagged FS/RS by Seed Growers
June 13 2023,0.6933333333333334,5.666666666666667,Good Seeds from Tagged FS/RS by Seed Growers
June 14 2023,0.6933333333333334,5.666666666666667,Good Seeds from Tagged FS/RS by Seed Growers
June 15 2023,0.6933333333333334,5.666666666666667,Good Seeds from Tagged FS/RS by Seed Growers
June 16 2023,101.83200000000001,229.958,Good Seeds from Tagged FS/RS by Seed Growers
June 17 2023,101.83200000000001,229.958,Good Seeds from Tagged FS/RS by Seed Growers
June 18 2023,101.83200000000001,229.958,Good Seeds from Tagged FS/RS by Seed Growers
June 19 2023,101.83200000000001,229.958,Good Seeds from Tagged FS/RS by Seed Growers
June 20 2023,101.83200000000001,229.958,Good Seeds from Tagged FS/RS by Seed Growers
June 21 2023,101.83200000000001,229.958,Good Seeds from Tagged FS/RS by Seed Growers
June 22 2023,101.83200000000001,229.958,Good Seeds from Tagged FS/RS by Seed Growers
June 23 2023,101.83200000000001,229.958,Good Seeds from Tagged FS/RS by Seed Growers
June 24 2023,101.83200000000001,229.958,Good Seeds from Tagged FS/RS by Seed Growers
June 25 2023,101.83200000000001,229.958,Good Seeds from Tagged FS/RS by Seed Growers
June 26 2023,101.83200000000001,229.958,Good Seeds from Tagged FS/RS by Seed Growers
June 27 2023,101.83200000000001,229.958,Good Seeds from Tagged FS/RS by Seed Growers
June 28 2023,101.83200000000001,229.958,Good Seeds from Tagged FS/RS by Seed Growers
June 29 2023,101.83200000000001,229.958,Good Seeds from Tagged FS/RS by Seed Growers
June 30 2023,101.83200000000001,229.958,Good Seeds from Tagged FS/RS by Seed Growers
July 1 2023,101.83200000000001,229.958,Good Seeds from Tagged FS/RS by Seed Growers
July 2 2023,101.83200000000001,229.958,Good Seeds from Tagged FS/RS by Seed Growers
July 3 2023,101.83200000000001,229.958,Good Seeds from Tagged FS/RS by Seed Growers
July 4 2023,101.83200000000001,229.958,Good Seeds from Tagged FS/RS by Seed Growers
July 5 2023,101.83200000000001,229.958,Good Seeds from Tagged FS/RS by Seed Growers
July 6 2023,101.83200000000001,229.958,Good Seeds from Tagged FS/RS by Seed Growers
July 7 2023,101.83200000000001,229.958,Good Seeds from Tagged FS/RS by Seed Growers
July 8 2023,101.83200000000001,229.958,Good Seeds from Tagged FS/RS by Seed Growers
July 9 2023,101.83200000000001,229.958,Good Seeds from Tagged FS/RS by Seed Growers
July 10 2023,101.83200000000001,229.958,Good Seeds from Tagged FS/RS by Seed Growers
July 11 2023,101.83200000000001,229.958,Good Seeds from Tagged FS/RS by Seed Growers
July 12 2023,101.83200000000001,229.958,Good Seeds from Tagged FS/RS by Seed Growers
July 13 2023,101.83200000000001,229.958,Good Seeds from Tagged FS/RS by Seed Growers
July 14 2023,101.83200000000001,229.958,Good Seeds from Tagged FS/RS by Seed Growers
July 15 2023,101.83200000000001,229.958,Good Seeds from Tagged FS/RS by Seed Growers
July 16 2023,8.975,2.3625,Good Seeds from Tagged FS/RS by Seed Growers
July 17 2023,8.975,2.3625,Good Seeds from Tagged FS/RS by Seed Growers
July 18 2023,8.975,2.3625,Good Seeds from Tagged FS/RS by Seed Growers
July 19 2023,8.975,2.3625,Good Seeds from Tagged FS/RS by Seed Growers
July 20 2023,8.975,2.3625,Good Seeds from Tagged FS/RS by Seed Growers
July 21 2023,8.975,2.3625,Good Seeds from Tagged FS/RS by Seed Growers
July 22 2023,8.975,2.3625,Good Seeds from Tagged FS/RS by Seed Growers
July 23 2023,8.975,2.3625,Good Seeds from Tagged FS/RS by Seed Growers
July 24 2023,8.975,2.3625,Good Seeds from Tagged FS/RS by Seed Growers
July 25 2023,8.975,2.3625,Good Seeds from Tagged FS/RS by Seed Growers
July 26 2023,8.975,2.3625,Good Seeds from Tagged FS/RS by Seed Growers
July 27 2023,8.975,2.3625,Good Seeds from Tagged FS/RS by Seed Growers
July 28 2023,8.975,2.3625,Good Seeds from Tagged FS/RS by Seed Growers
July 29 2023,8.975,2.3625,Good Seeds from Tagged FS/RS by Seed Growers
July 30 2023,8.975,2.3625,Good Seeds from Tagged FS/RS by Seed Growers
July 31 2023,8.975,2.3625,Good Seeds from Tagged FS/RS by Seed Growers
August 1 2023,56.855333333333334,27.286,Good Seeds from Tagged FS/RS by Seed Growers
August 2 2023,56.855333333333334,27.286,Good Seeds from Tagged FS/RS by Seed Growers
August 3 2023,56.855333333333334,27.286,Good Seeds from Tagged FS/RS by Seed Growers
August 4 2023,56.855333333333334,27.286,Good Seeds from Tagged FS/RS by Seed Growers
August 5 2023,56.855333333333334,27.286,Good Seeds from Tagged FS/RS by Seed Growers
August 6 2023,56.855333333333334,27.286,Good Seeds from Tagged FS/RS by Seed Growers
August 7 2023,56.855333333333334,27.286,Good Seeds from Tagged FS/RS by Seed Growers
August 8 2023,56.855333333333334,27.286,Good Seeds from Tagged FS/RS by Seed Growers
August 9 2023,56.855333333333334,27.286,Good Seeds from Tagged FS/RS by Seed Growers
August 10 2023,56.855333333333334,27.286,Good Seeds from Tagged FS/RS by Seed Growers
August 11 2023,56.855333333333334,27.286,Good Seeds from Tagged FS/RS by Seed Growers
August 12 2023,56.855333333333334,27.286,Good Seeds from Tagged FS/RS by Seed Growers
August 13 2023,56.855333333333334,27.286,Good Seeds from Tagged FS/RS by Seed Growers
August 14 2023,56.855333333333334,27.286,Good Seeds from Tagged FS/RS by Seed Growers
August 15 2023,56.855333333333334,27.286,Good Seeds from Tagged FS/RS by Seed Growers
August 16 2023,94.404375,47.619375,Good Seeds from Tagged FS/RS by Seed Growers
August 17 2023,94.404375,47.619375,Good Seeds from Tagged FS/RS by Seed Growers
August 18 2023,94.404375,47.619375,Good Seeds from Tagged FS/RS by Seed Growers
August 19 2023,94.404375,47.619375,Good Seeds from Tagged FS/RS by Seed Growers
August 20 2023,94.404375,47.619375,Good Seeds from Tagged FS/RS by Seed Growers
August 21 2023,94.404375,47.619375,Good Seeds from Tagged FS/RS by Seed Growers
August 22 2023,94.404375,47.619375,Good Seeds from Tagged FS/RS by Seed Growers
August 23 2023,94.404375,47.619375,Good Seeds from Tagged FS/RS by Seed Growers
August 24 2023,94.404375,47.619375,Good Seeds from Tagged FS/RS by Seed Growers
August 25 2023,94.404375,47.619375,Good Seeds from Tagged FS/RS by Seed Growers
August 26 2023,94.404375,47.619375,Good Seeds from Tagged FS/RS by Seed Growers
August 27 2023,94.404375,47.619375,Good Seeds from Tagged FS/RS by Seed Growers
August 28 2023,94.404375,47.619375,Good Seeds from Tagged FS/RS by Seed Growers
August 29 2023,94.404375,47.619375,Good Seeds from Tagged FS/RS by Seed Growers
August 30 2023,94.404375,47.619375,Good Seeds from Tagged FS/RS by Seed Growers
August 31 2023,94.404375,47.619375,Good Seeds from Tagged FS/RS by Seed Growers
September 1 2023,103.32133333333333,243.55066666666667,Good Seeds from Tagged FS/RS by Seed Growers
September 2 2023,103.32133333333333,243.55066666666667,Good Seeds from Tagged FS/RS by Seed Growers
September 3 2023,103.32133333333333,243.55066666666667,Good Seeds from Tagged FS/RS by Seed Growers
September 4 2023,103.32133333333333,243.55066666666667,Good Seeds from Tagged FS/RS by Seed Growers
September 5 2023,103.32133333333333,243.55066666666667,Good Seeds from Tagged FS/RS by Seed Growers
September 6 2023,103.32133333333333,243.55066666666667,Good Seeds from Tagged FS/RS by Seed Growers
September 7 2023,103.32133333333333,243.55066666666667,Good Seeds from Tagged FS/RS by Seed Growers
September 8 2023,103.32133333333333,243.55066666666667,Good Seeds from Tagged FS/RS by Seed Growers
September 9 2023,103.32133333333333,243.55066666666667,Good Seeds from Tagged FS/RS by Seed Growers
September 10 2023,103.32133333333333,243.55066666666667,Good Seeds from Tagged FS/RS by Seed Growers
September 11 2023,103.32133333333333,243.55066666666667,Good Seeds from Tagged FS/RS by Seed Growers
September 12 2023,103.32133333333333,243.55066666666667,Good Seeds from Tagged FS/RS by Seed Growers
September 13 2023,103.32133333333333,243.55066666666667,Good Seeds from Tagged FS/RS by Seed Growers
September 14 2023,103.32133333333333,243.55066666666667,Good Seeds from Tagged FS/RS by Seed Growers
September 15 2023,103.32133333333333,243.55066666666667,Good Seeds from Tagged FS/RS by Seed Growers
September 16 2023,278.91133333333335,719.1286666666667,Good Seeds from Tagged FS/RS by Seed Growers
September 17 2023,278.91133333333335,719.1286666666667,Good Seeds from Tagged FS/RS by Seed Growers
September 18 2023,278.91133333333335,719.1286666666667,Good Seeds from Tagged FS/RS by Seed Growers
September 19 2023,278.91133333333335,719.1286666666667,Good Seeds from Tagged FS/RS by Seed Growers
September 20 2023,278.91133333333335,719.1286666666667,Good Seeds from Tagged FS/RS by Seed Growers
September 21 2023,278.91133333333335,719.1286666666667,Good Seeds from Tagged FS/RS by Seed Growers
September 22 2023,278.91133333333335,719.1286666666667,Good Seeds from Tagged FS/RS by Seed Growers
September 23 2023,278.91133333333335,719.1286666666667,Good Seeds from Tagged FS/RS by Seed Growers
September 24 2023,278.91133333333335,719.1286666666667,Good Seeds from Tagged FS/RS by Seed Growers
September 25 2023,278.91133333333335,719.1286666666667,Good Seeds from Tagged FS/RS by Seed Growers
September 26 2023,278.91133333333335,719.1286666666667,Good Seeds from Tagged FS/RS by Seed Growers
September 27 2023,278.91133333333335,719.1286666666667,Good Seeds from Tagged FS/RS by Seed Growers
September 28 2023,278.91133333333335,719.1286666666667,Good Seeds from Tagged FS/RS by Seed Growers
September 29 2023,278.91133333333335,719.1286666666667,Good Seeds from Tagged FS/RS by Seed Growers
September 30 2023,278.91133333333335,719.1286666666667,Good Seeds from Tagged FS/RS by Seed Growers
October 1 2023,178.1726666666667,596.428,Good Seeds from Tagged FS/RS by Seed Growers
October 2 2023,178.1726666666667,596.428,Good Seeds from Tagged FS/RS by Seed Growers
October 3 2023,178.1726666666667,596.428,Good Seeds from Tagged FS/RS by Seed Growers
October 4 2023,178.1726666666667,596.428,Good Seeds from Tagged FS/RS by Seed Growers
October 5 2023,178.1726666666667,596.428,Good Seeds from Tagged FS/RS by Seed Growers
October 6 2023,178.1726666666667,596.428,Good Seeds from Tagged FS/RS by Seed Growers
October 7 2023,178.1726666666667,596.428,Good Seeds from Tagged FS/RS by Seed Growers
October 8 2023,178.1726666666667,596.428,Good Seeds from Tagged FS/RS by Seed Growers
October 9 2023,178.1726666666667,596.428,Good Seeds from Tagged FS/RS by Seed Growers
October 10 2023,178.1726666666667,596.428,Good Seeds from Tagged FS/RS by Seed Growers
October 11 2023,178.1726666666667,596.428,Good Seeds from Tagged FS/RS by Seed Growers
October 12 2023,178.1726666666667,596.428,Good Seeds from Tagged FS/RS by Seed Growers
October 13 2023,178.1726666666667,596.428,Good Seeds from Tagged FS/RS by Seed Growers
October 14 2023,178.1726666666667,596.428,Good Seeds from Tagged FS/RS by Seed Growers
October 15 2023,178.1726666666667,596.428,Good Seeds from Tagged FS/RS by Seed Growers
October 16 2023,4.3525,139.95625,Good Seeds from Tagged FS/RS by Seed Growers
October 17 2023,4.3525,139.95625,Good Seeds from Tagged FS/RS by Seed Growers
October 18 2023,4.3525,139.95625,Good Seeds from Tagged FS/RS by Seed Growers
October 19 2023,4.3525,139.95625,Good Seeds from Tagged FS/RS by Seed Growers
October 20 2023,4.3525,139.95625,Good Seeds from Tagged FS/RS by Seed Growers
October 21 2023,4.3525,139.95625,Good Seeds from Tagged FS/RS by Seed Growers
October 22 2023,4.3525,139.95625,Good Seeds from Tagged FS/RS by Seed Growers
